icpsr,candidate,chamber,state_dist,cand_party,party_code,candidate_is_incumbent,location,partisanship,incumbent_rep,incumbent_party,incumbent_elected,incumbent_status,congress,bioname,bioguide_id,born,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,nokken_poole_dim1,nokken_poole_dim2,senate_class,new_class_code_senate,text_stem,screen_name,official_screen_name,alternate_names,first_name,special_name,candidate_encoding_issues,GeneralElec
350110001,Kate Bolz,House,NE-01,D,100,0,Nebraska 1,R+11,Jeff Fortenberry,Republican,2004,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NE-01-bolz_kate-,@katejbolz,NA,Kate Bolz,Kate,first_last,NA,
120320001,Kate Gibbs,House,NJ-03,R,200,0,New Jersey 3,R+2,Andy Kim,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NJ-03-gibbs_kate-,@KateForNJ,NA,Kate Gibbs,Kate,first_last,NA,
240110004,Kate Schroder,House,OH-01,D,100,0,Ohio 1,R+5,Steve Chabot,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-01-schroder_kate-,@KateForCongress,NA,Kate Schroder,Kate,first_last,NA,
460310003,Katelyn Lee,House,MS-03,D,100,0,Mississippi 3,R+13,Michael Guest,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS-03-lee_katelyn-,@leecommakatelyn,NA,Katelyn Lee,Katelyn,first_last,NA,
492220018,Kathaleen Wall,House,TX-22,R,200,0,Texas 22,R+10,Pete Olson,Republican,2008,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-22-wall_kathaleen-,@WallforTX,NA,Kathaleen Wall,Kathaleen,first_last,NA,0
21375,Katherine Clark,House,MA-05,D,100,1,Massachusetts 5,D+18,Katherine Clark,Democratic,2013 (Special),Incumbent running.,NA,"CLARK, Katherine M.",C001101,1963,-0.483,-0.375,-13.52382,0.98016,675,4,-0.396,-0.275,NA,NA,MA-05-clark_katherine-,@KatherineClark,@RepKClark,Katherine Clark,Katherine,first_last,NA,
241020002,Kathi Flanders,House,OH-10,R,200,0,Ohio 10,R+4,Mike Turner,Republican,2002,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-10-flanders_kathi-,@kathiflanders,NA,Kathi Flanders,Kathi,first_last,NA,
670420001,Kathleen Anderson,House,UT-04,R,200,0,Utah 4,R+13,Ben McAdams,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT-04-anderson_kathleen-,@KathleenforUtah,NA,Kathleen Anderson,Kathleen,first_last,NA,
510220001,Kathleen L. Free,House,KY-02,R,200,0,Kentucky 2,R+19,Brett Guthrie,Republican,2008,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KY-02-free_kathleen-,@Kathleen2nd,NA,Kathleen Free,Kathleen,mid_init,NA,
21540,Kathleen Rice,House,NY-04,D,100,1,New York 4,D+4,Kathleen Rice,Democratic,2014,Incumbent's intent unknown.,NA,"RICE, Kathleen Maura",R000602,1965,-0.284,0.026,-50.83127,0.92555,657,23,-0.258,0.246,NA,NA,NY-04-rice_kathleen-,@KathleenRice,@RepKathleenRice,Kathleen Rice,Kathleen,first_last,NA,
640010007,Kathleen Williams,House,MT-00,D,100,0,Montana at-large,R+11,Greg Gianforte,Republican,2017 (Special),Incumbent retiring to run for Governor of Montana.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT-00-williams_kathleen-,@WilliamsForMT,NA,Kathleen Williams,Kathleen,first_last,NA,
140420001,Kathy Barnette,House,PA-04,R,200,0,Pennsylvania 4,D+7,Madeleine Dean,Democratic,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA-04-barnette_kathy-,@Kathy4Truth,NA,Kathy Barnette,Kathy,first_last,NA,
20708,Kathy Castor,House,FL-14,D,100,1,Florida 14,D+7,Kathy Castor,Democratic,2006,Incumbent's intent unknown.,NA,"CASTOR, Kathy",C001066,1966,-0.438,0.046,-12.78184,0.98141,681,3,-0.396,-0.075,NA,NA,FL-14-castor_kathy-,@KathyCastorFL,@USRepKCastor,Kathy Castor,Kathy,first_last,NA,
340810001,Kathy Ellis,House,MO-08,D,100,0,Missouri 8,R+24,Jason Smith,Republican,2013 (Special),Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO-08-ellis_kathy-,@ellis4congress,NA,Kathy Ellis,Kathy,first_last,NA,
480120004,Kathy Landing,House,SC-01,R,200,0,South Carolina 1,R+10,Joe Cunningham,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-01-landing_kathy-,@KathyLandingSC1,NA,Kathy Landing,Kathy,first_last,NA,
470610006,Kathy Manning,House,NC-06,D,100,0,North Carolina 6,D+9,Mark Walker,Republican,2014,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC-06-manning_kathy-,@KathyManningNC,NA,Kathy Manning,Kathy,first_last,NA,
21954,Katie Porter,House,CA-45,D,100,1,California 45,R+3,Katie Porter,Democratic,2018,Incumbent running.,NA,"PORTER, Katie",P000618,1974,-0.173,0.083,-80.5726,0.88685,671,32,-0.173,0.083,NA,NA,CA-45-porter_katie-,@katieporteroc,@RepKatiePorter,Katie Porter,Katie,first_last,NA,
670120011,Katie Witt,House,UT-01,R,200,0,Utah 1,R+26,Rob Bishop,Republican,2002,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT-01-witt_katie-,@KatieWitt,NA,Katie Witt,Katie,first_last,NA,
340310001,Katy Geppert,House,MO-03,D,100,0,Missouri 3,R+18,Blaine Luetkemeyer,Republican,2008,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MO-03-geppert_katy-,NA,NA,Katy Geppert,Katy,first_last,NA,
29762,Kay Granger,House,TX-12,R,200,1,Texas 12,R+18,Kay Granger,Republican,1996,Incumbent running.,NA,"GRANGER, Kay",G000377,1943,0.397,0.239,-97.4968,0.85808,637,45,0.441,0.332,NA,NA,TX-12-granger_kay-,@GrangerCampaign,@RepKayGranger,Kay Granger,Kay,first_last,NA,
410632802,Kaynen Pellegrino,House,AL-06,I,328,0,Alabama 6,R+26,Gary Palmer,Republican,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL-06-pellegrino_kaynen-,NA,NA,Kaynen Pellegrino,Kaynen,first_last,NA,
713410004,Keanakay Wright,House,CA-34,D,100,0,California 34,D+35,Jimmy Gomez,Democratic,2017 (Special),Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-34-wright_keanakay-,NA,NA,Keanakay Wright,Keanakay,first_last,NA,
540510001,Keeda Haynes,House,TN-05,D,100,0,Tennessee 5,D+7,Jim Cooper,Democratic,2002,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN-05-haynes_keeda-,@KeedaHaynes,NA,Keeda Haynes,Keeda,first_last,NA,
471210003,Keith Cradle,House,NC-12,D,100,0,North Carolina 12,D+14,Alma Adams,Democratic,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC-12-cradle_keith-,@keithcradlephd,NA,Keith Cradle,Keith,first_last,NA,
492520001,Keith Neuendorff,House,TX-25,R,200,0,Texas 25,R+11,Roger Williams,Republican,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-25-neuendorff_keith-,@KeithNeuendorff,NA,Keith Neuendorff,Keith,first_last,NA,
730820003,Keith Swank,House,WA-08,R,200,0,Washington 8,EVEN,Kim Schrier,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WA-08-swank_keith-,@Swank4America,NA,Keith Swank,Keith,first_last,NA,
431510001,Kel Britvec,House,FL-15,D,100,0,Florida 15,R+6,Ross Spano,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-15-britvec_kel-,@KelBman50,NA,Kel Britvec,Kel,first_last,NA,
21901,Kelly Armstrong,House,ND-00,R,200,1,North Dakota at-large,R+16,Kelly Armstrong,Republican,2018,Incumbent's intent unknown.,NA,"ARMSTRONG, Kelly",A000377,1976,0.451,0.09,-115.45565,0.83996,662,49,0.451,0.089,NA,NA,ND-00-armstrong_kelly-,@Armstrong_ND,@RepArmstrongND,Kelly Armstrong,Kelly,first_last,NA,
220520014,Kelly Mitchell,House,IN-05,R,200,0,Indiana 5,R+9,Susan Brooks,Republican,2012,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IN-05-mitchell_kelly-,@Hoosiers4Kelly,NA,Kelly Mitchell,Kelly,first_last,NA,
231010005,Kelly Noland,House,MI-10,D,100,0,Michigan 10,R+13,Paul Mitchell,Republican,2016,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI-10-noland_kelly-,@kelnoland2020,NA,Kelly Noland,Kelly,first_last,NA,
21510,Ken Buck,House,CO-04,R,200,1,Colorado 4,R+13,Ken Buck,Republican,2014,Incumbent running.,NA,"BUCK, Kenneth Robert",B001297,1959,0.754,-0.458,-99.36126,0.84428,587,42,0.735,-0.399,NA,NA,CO-04-buck_ken-,@RepKenBuck,NA,Ken Buck,Ken,first_last,NA,
29323,Ken Calvert,House,CA-42,R,200,1,California 42,R+9,Ken Calvert,Republican,1992,Incumbent running.,NA,"CALVERT, Ken",C000059,1953,0.349,0.22,-73.47863,0.89729,678,23,0.313,0.578,NA,NA,CA-42-calvert_ken-,@TeamCalvert,@KenCalvert,Ken Calvert,Ken,first_last,NA,
250732801,Ken Driessen,House,WI-07,I,328,0,Wisconsin 7,R+8,Vacant,Vacant,2020 (Special),Incumbent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI-07-driessen_ken-,NA,NA,Ken Driessen,Ken,first_last,NA,
330320003,Kendall Qualls,House,MN-03,R,200,0,Minnesota 3,D+1,Dean Phillips,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MN-03-qualls_kendall-,@KendallQuallsMN,NA,Kendall Qualls,Kendall,first_last,NA,
21933,Kendra Horn,House,OK-05,D,100,1,Oklahoma 5,R+10,Kendra Horn,Democratic,2018,Incumbent's intent unknown.,NA,"HORN, Kendra",H001083,1976,-0.176,0.527,-101.02672,0.86232,682,42,-0.176,0.527,NA,NA,OK-05-horn_kendra-,@HornForCongress,@RepKendraHorn,Kendra Horn,Kendra,first_last,NA,
440620002,Kenneth Brown,House,GA-06,R,200,0,Georgia 6,R+8,Lucy McBath,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GA-06-brown_kenneth-,NA,NA,Kenneth Brown,Kenneth,first_last,NA,
712520005,Kenneth Jenks,House,CA-25,R,200,0,California 25,EVEN,Vacant,Vacant,2020 (Special),Incumbent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-25-jenks_kenneth-,@KenJenks2020,NA,Kenneth Jenks,Kenneth,first_last,NA,
520520006,Kenneth Lee,House,MD-05,R,200,0,Maryland 5,D+16,Steny Hoyer,Democratic,1981 (Special),Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-05-lee_kenneth-,@VoteforKenny,NA,Kenneth Lee,Kenneth,first_last,NA,
240620002,Kenneth Morgan,House,OH-06,R,200,0,Ohio 6,R+16,Bill Johnson,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-06-morgan_kenneth-,NA,NA,Kenneth Morgan,Kenneth,first_last,NA,
720220009,Kenneth W. Medenbach,House,OR-02,R,200,0,Oregon 2,R+11,Greg Walden,Republican,1998,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR-02-medenbach_kenneth-,@fixitguy21,NA,Kenneth Medenbach,Kenneth,mid_init,NA,
713332806,Kenneth W. Wright,House,CA-33,NPP,328,0,California 33,D+16,Ted Lieu,Democratic,2014,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-33-wright_kenneth-,NA,NA,Kenneth Wright,Kenneth,mid_init,NA,
712432803,Kenneth Young,House,CA-24,NPP,328,0,California 24,D+7,Salud Carbajal,Democratic,2016,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-24-young_kenneth-,NA,NA,Kenneth Young,Kenneth,first_last,NA,
220520001,Kent Abernathy,House,IN-05,R,200,0,Indiana 5,R+9,Susan Brooks,Republican,2012,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IN-05-abernathy_kent-,@KentAbernathyIN,NA,Kent Abernathy,Kent,first_last,NA,
430320006,Kent Guinn,House,FL-03,R,200,0,Florida 3,R+9,Ted Yoho,Republican,2012,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-03-guinn_kent-,@KentGuinnFL,NA,Kent Guinn,Kent,first_last,NA,
231120002,Kerry Bentivolio,House,MI-11,R,200,0,Michigan 11,R+4,Haley Stevens,Democratic,2018,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI-11-bentivolio_kerry-,@KerryB4Congress,NA,Kerry Bentivolio,Kerry,first_last,NA,
670120004,Kerry Gibson,House,UT-01,R,200,0,Utah 1,R+26,Rob Bishop,Republican,2002,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT-01-gibson_kerry-,@KerryGibsonUtah,NA,Kerry Gibson,Kerry,first_last,NA,
211520008,Kerry Wolff,House,IL-15,R,200,0,Illinois 15,R+21,John Shimkus,Republican,1996,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-15-wolff_kerry-,NA,NA,Kerry Wolff,Kerry,first_last,NA,
330220007,Kerry Zeiler,House,MN-02,R,200,0,Minnesota 2,R+2,Angie Craig,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MN-02-zeiler_kerry-,@ZeilerKerry,NA,Kerry Zeiler,Kerry,first_last,NA,
29760,Kevin Brady,House,TX-08,R,200,1,Texas 8,R+28,Kevin Brady,Republican,1996,Incumbent running.,NA,"BRADY, Kevin Patrick",B000755,1955,0.524,0.216,-104.48966,0.85001,643,46,0.582,0.229,NA,NA,TX-08-brady_kevin-,@bradyfortexas,@RepKevinBrady,Kevin Brady,Kevin,first_last,NA,
441420002,Kevin Cooke,House,GA-14,R,200,0,Georgia 14,R+27,Tom Graves,Republican,2010 (Special),Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GA-14-cooke_kevin-,@kevincookeGA,NA,Kevin Cooke,Kevin,first_last,NA,
711620001,Kevin Cookingham,House,CA-16,R,200,0,California 16,D+9,Jim Costa,Democratic,2004,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-16-cookingham_kevin-,@KevCookingham,NA,Kevin Cookingham,Kevin,first_last,NA,
211510003,Kevin Gaither,House,IL-15,D,100,0,Illinois 15,R+21,John Shimkus,Republican,1996,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-15-gaither_kevin-,@Gaither4IL,NA,Kevin Gaither,Kevin,first_last,NA,
21760,Kevin Hern,House,OK-01,R,200,1,Oklahoma 1,R+17,Kevin Hern,Republican,2018,Incumbent running.,NA,"HERN, Kevin",H001082,1961,0.68,0.051,-85.67732,0.88129,678,36,0.689,0.06,NA,NA,OK-01-hern_kevin-,@krhern,@repkevinhern,Kevin Hern,Kevin,first_last,NA,
250320001,Kevin John Ruscher,House,WI-03,R,200,0,Wisconsin 3,EVEN,Ron Kind,Democratic,1996,Incumbent's intent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI-03-ruscher_kevinjohn-,NA,NA,Kevin Ruscher,Kevin,mid_name,NA,
240132803,Kevin Kahn,House,OH-01,L,328,0,Ohio 1,R+5,Steve Chabot,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OH-01-kahn_kevin-,NA,NA,Kevin Kahn,Kevin,first_last,NA,
20703,Kevin McCarthy,House,CA-23,R,200,1,California 23,R+14,Kevin McCarthy,Republican,2006,Incumbent running.,NA,"MCCARTHY, Kevin",M001165,1965,0.459,0.21,-85.92781,0.87997,672,39,0.428,0.345,NA,NA,CA-23-mccarthy_kevin-,@kevinomccarthy,@GOPLeader,Kevin McCarthy,Kevin,first_last,NA,
520620002,Kevin T. Caldwell,House,MD-06,R,200,0,Maryland 6,D+6,David Trone,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-06-caldwell_kevin-,@Caldwell4MD6CD,NA,Kevin Caldwell,Kevin,mid_init,NA,
440920005,Kevin Tanner,House,GA-09,R,200,0,Georgia 9,R+31,Doug Collins,Republican,2012,Incumbent retiring to run for U.S. senator.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GA-09-tanner_kevin-,@KevinKTanner,NA,Kevin Tanner,Kevin,first_last,NA,
400110002,Kevin Washington,House,VA-01,D,100,0,Virginia 1,R+8,Rob Wittman,Republican,2007 (Special),Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VA-01-washington_kevin-,@kevin4virginia,NA,Kevin Washington,Kevin,first_last,NA,
410110005,Kiani A. Gardner,House,AL-01,D,100,0,Alabama 1,R+15,Bradley Byrne,Republican,2013 (Special),Incumbent retiring to run for U.S. senator.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL-01-gardner_kiani-,@KianiGardner,NA,Kiani Gardner,Kiani,mid_init,NA,
520410006,Kim A. Shelton,House,MD-04,D,100,0,Maryland 4,D+28,Anthony Brown,Democratic,2016,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-04-shelton_kim-,NA,NA,Kim Shelton,Kim,mid_init,NA,
670420005,Kim Coleman,House,UT-04,R,200,0,Utah 4,R+13,Ben McAdams,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UT-04-coleman_kim-,@kimfcoleman,NA,Kim Coleman,Kim,first_last,NA,
712310001,Kim Mangone,House,CA-23,D,100,0,California 23,R+14,Kevin McCarthy,Republican,2006,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-23-mangone_kim-,@KimMangone,NA,Kim Mangone,Kim,first_last,NA,
480410001,Kim Nelson,House,SC-04,D,100,0,South Carolina 4,R+15,William Timmons,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-04-nelson_kim-,@KimforSC,NA,Kim Nelson,Kim,first_last,NA,
492410009,Kim Olson,House,TX-24,D,100,0,Texas 24,R+9,Kenny Marchant,Republican,2004,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-24-olson_kim-,@KimOlsonTx,NA,Kim Olson,Kim,first_last,NA,
21962,Kim Schrier,House,WA-08,D,100,1,Washington 8,EVEN,Kim Schrier,Democratic,2018,Incumbent running.,NA,"SCHRIER, Kim",S001216,1968,-0.331,0.425,-33.48139,0.95209,682,17,-0.331,0.425,NA,NA,WA-08-schrier_kim-,@DrKimSchrier,@RepKimSchrier,Kim Schrier,Kim,first_last,NA,
210520003,Kimball Ladien,House,IL-05,R,200,0,Illinois 5,D+20,Mike Quigley,Democratic,2008,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-05-ladien_kimball-,NA,NA,Kimball Ladien,Kimball,first_last,NA,
231010001,Kimberly Bizon,House,MI-10,D,100,0,Michigan 10,R+13,Paul Mitchell,Republican,2016,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI-10-bizon_kimberly-,electbizon2020,NA,Kimberly Bizon,Kimberly,first_last,NA,
520720014,Kimberly Klacik,House,MD-07,R,200,0,Maryland 7,D+26,Vacant,Vacant,2020,Incumbent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-07-klacik_kimberly-,@kimKBaltimore,NA,Kimberly Klacik,Kimberly,first_last,NA,
141820003,Kimberly Mack,House,PA-18,R,200,0,Pennsylvania 18,D+13,Mike Doyle,Democratic,1994,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA-18-mack_kimberly-,NA,NA,Kimberly Mack,Kimberly,first_last,NA,
431210004,Kimberly Walker,House,FL-12,D,100,0,Florida 12,R+8,Gus Bilirakis,Republican,2006,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-12-walker_kimberly-,@kw4congress,NA,Kimberly Walker,Kimberly,first_last,NA,
711610004,Kimberly Williams,House,CA-16,D,100,0,California 16,D+9,Jim Costa,Democratic,2004,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA-16-williams_kimberly-,@KimWilliamsCA16,NA,Kimberly Williams,Kimberly,first_last,NA,
210710003,Kina Collins,House,IL-07,D,100,0,Illinois 7,D+38,Danny Davis,Democratic,1996,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-07-collins_kina-,@KinaCollins__,NA,Kina Collins,Kina,first_last,NA,
540710002,Kiran Sreepada,House,TN-07,D,100,0,Tennessee 7,R+20,Mark Green,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN-07-sreepada_kiran-,@Kiran4Congress,NA,Kiran Sreepada,Kiran,first_last,NA,
490820005,Kirk Osborn,House,TX-08,R,200,0,Texas 8,R+28,Kevin Brady,Republican,1996,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-08-osborn_kirk-,@Kirk4Congress,NA,Kirk Osborn,Kirk,first_last,NA,
431020002,Kirk Troen,House,FL-10,R,200,0,Florida 10,D+11,Val Demings,Democratic,2016,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL-10-troen_kirk-,@Troen4Congress,NA,Kirk Troen,Kirk,first_last,NA,
720220003,Knute Buehler,House,OR-02,R,200,0,Oregon 2,R+11,Greg Walden,Republican,1998,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR-02-buehler_knute-,@KnuteBuehler,NA,Knute Buehler,Knute,first_last,NA,
530110001,Kojo Asamoa-Caesar,House,OK-01,D,100,0,Oklahoma 1,R+17,Kevin Hern,Republican,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OK-01-asamoa-caesar_kojo-,@votekojo,NA,Kojo Asamoa-Caesar,Kojo,first_last,NA,
211120001,Krishna Bansal,House,IL-11,R,200,0,Illinois 11,D+9,Bill Foster,Democratic,2012,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-11-bansal_krishna-,@KrishnaBansalUS,NA,Krishna Bansal,Krishna,first_last,NA,
491720009,Kristen Alamo Rowin,House,TX-17,R,200,0,Texas 17,R+12,Bill Flores,Republican,2010,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-17-rowin_kristenalamo-,@KristenRowin,NA,Kristen Rowin,Kristen,mid_name,NA,
230820004,Kristina Lyke,House,MI-08,R,200,0,Michigan 8,R+4,Elissa Slotkin,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MI-08-lyke_kristina-,@KristinaLyke,NA,Kristina Lyke,Kristina,first_last,NA,
731010005,Kristine Reeves,House,WA-10,D,100,0,Washington 10,D+5,Denny Heck,Democratic,2012,Incumbent retiring.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WA-10-reeves_kristine-,@electkmreeveswa,NA,Kristine Reeves,Kristine,first_last,NA,
210710006,Kristine Schanbacher,House,IL-07,D,100,0,Illinois 7,D+38,Danny Davis,Democratic,1996,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IL-07-schanbacher_kristine-,@votekristine,NA,Kristine Schanbacher,Kristine,first_last,NA,
141610003,Kristy Gnibus,House,PA-16,D,100,0,Pennsylvania 16,R+8,Mike Kelly,Republican,2010,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA-16-gnibus_kristy-,@kristy4congress,NA,Kristy Gnibus,Kristy,first_last,NA,
20944,Kurt Schrader,House,OR-05,D,100,1,Oregon 5,EVEN,Kurt Schrader,Democratic,2008,Incumbent running.,NA,"SCHRADER, Kurt",S001180,1951,-0.189,0.063,-98.10972,0.8636,669,44,-0.144,0.14,NA,NA,OR-05-schrader_kurt-,@RepSchrader,NA,Kurt Schrader,Kurt,first_last,NA,
520710017,Kweisi Mfume,House,MD-07,D,100,0,Maryland 7,D+26,Vacant,Vacant,2020,Incumbent unknown.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MD-07-mfume_kweisi-,@Mfume4Congress,NA,Kweisi Mfume,Kweisi,first_last,NA,
490720005,Kyle Preston,House,TX-07,R,200,0,Texas 7,R+7,Lizzie Fletcher,Democratic,2018,Incumbent running.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TX-07-preston_kyle-,NA,NA,Kyle Preston,Kyle,first_last,NA,
660310017,Kyle Tisdel,House,NM-03,D,100,0,New Mexico 3,D+8,Ben Ray Lujan,Democratic,2008,Incumbent retiring to run for U.S. senator.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM-03-tisdel_kyle-,@KyleJTisdel,NA,Kyle Tisdel,Kyle,first_last,NA,
